post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral
SM_101776,X,text,Technology,ur,Pakistan,2024-01-19 00:00:00,#news #funny #ai,2110932,117274,15362,98866,0.1097,-0.025,1
SM_101777,YouTube Shorts,video,Technology,ur,Pakistan,2024-01-21 00:00:00,#trending #music #ai #viral,5899290,393286,9101,85475,0.0827,0.16,1
SM_101778,TikTok,video,Lifestyle,fr,Brazil,2024-10-10 00:00:00,#funny #music #tech #fyp #news,6753572,241199,44871,46158,0.0492,-0.625,1
SM_101779,YouTube Shorts,image,Politics,es,UK,2024-06-24 00:00:00,#news #trending #ai,5516,394,32541,24597,10.43,0.447,0
SM_101780,Instagram,video,Education,hi,India,2024-09-13 00:00:00,#ai #trending #music #tech #fyp,7508550,300342,4660,83030,0.0517,-0.69,1
SM_101781,YouTube Shorts,image,Technology,hi,UK,2024-07-31 00:00:00,#news #fyp #tech,1088199,120911,17563,99469,0.2187,-0.491,0
SM_101782,X,video,Technology,ur,India,2024-04-10 00:00:00,#music #tech #viral,5862631,254897,26572,32377,0.0535,0.133,1
SM_101783,X,text,Entertainment,ur,India,2024-11-24 00:00:00,#fyp #news #music,676936,29432,46742,89032,0.244,-0.441,0
SM_101784,Instagram,image,Lifestyle,fr,US,2024-05-15 00:00:00,#news #fyp #music #tech,275720,27572,40035,26850,0.3426,0.054,0
SM_101785,TikTok,text,Lifestyle,en,Brazil,2024-06-10 00:00:00,#fyp #ai,4885088,305318,37264,29284,0.0761,-0.605,1
SM_101786,X,text,Lifestyle,ur,Brazil,2024-11-25 00:00:00,#tech #news #funny #trending,8275785,394085,17811,90519,0.0607,-0.002,1
SM_101787,TikTok,image,Lifestyle,es,US,2024-01-30 00:00:00,#news #trending #viral,2397200,149825,38048,86670,0.1145,-0.518,1
SM_101788,YouTube Shorts,image,Entertainment,ur,Pakistan,2024-10-12 00:00:00,#trending #tech #ai,7006789,304643,44018,97606,0.0637,-0.82,1
SM_101789,X,video,Technology,hi,Pakistan,2024-05-25 00:00:00,#tech #trending #ai,13973960,499070,11100,57573,0.0406,0.286,1
SM_101790,Instagram,image,Education,es,US,2024-04-23 00:00:00,#ai #news #viral #trending,2517215,132485,7852,50223,0.0757,0.384,1
SM_101791,X,image,Education,es,Brazil,2024-05-21 00:00:00,#news #ai,8489382,385881,35868,16705,0.0516,0.684,1
SM_101792,Instagram,image,Entertainment,ur,UK,2024-05-19 00:00:00,#trending #viral,3998544,333212,1391,53916,0.0972,0.407,1
SM_101793,Instagram,carousel,Education,hi,UK,2024-07-13 00:00:00,#trending #news #fyp,6762340,260090,42969,59275,0.0536,-0.475,1
SM_101794,TikTok,carousel,Technology,ur,US,2024-02-23 00:00:00,#news #music #viral #funny #ai,6357626,288983,47713,53020,0.0613,-0.369,1
SM_101795,X,video,Technology,en,US,2024-08-14 00:00:00,#news #fyp #funny,284018,20287,2332,97928,0.4244,0.778,0
SM_101796,Instagram,text,Sports,hi,India,2024-10-29 00:00:00,#news #viral #tech #ai,353880,39320,7647,79972,0.3587,-0.79,0
SM_101797,TikTok,text,Sports,es,Pakistan,2024-11-26 00:00:00,#music #funny #fyp #news,7556243,397697,31052,19559,0.0593,-0.969,1
SM_101798,X,image,Entertainment,ur,Brazil,2024-06-29 00:00:00,#tech #ai #funny #news,2843232,236936,29414,19463,0.1005,-0.619,1
SM_101799,Instagram,video,Entertainment,en,US,2024-02-15 00:00:00,#viral #funny #trending #tech #fyp,1756242,97569,46955,2524,0.0837,-0.647,0
SM_101800,Instagram,video,Technology,fr,Brazil,2024-01-16 00:00:00,#trending #fyp #funny #tech #viral,8753734,397897,11912,5610,0.0475,-0.29,1
SM_101801,TikTok,carousel,Entertainment,es,US,2024-01-09 00:00:00,#funny #trending #news #tech,161252,23036,42730,99525,1.025,0.002,0
SM_101802,YouTube Shorts,image,Lifestyle,fr,US,2024-03-21 00:00:00,#ai #news #fyp #music #trending,10873776,453074,46062,12538,0.0471,-0.682,1
SM_101803,X,carousel,Technology,ur,Pakistan,2024-07-06 00:00:00,#ai #news,3275397,121311,9068,835,0.0401,0.788,1
SM_101804,Instagram,image,Entertainment,fr,UK,2024-07-17 00:00:00,#viral #news,6906816,493344,2418,9506,0.0732,0.458,1
SM_101805,X,text,Education,en,Pakistan,2024-06-19 00:00:00,#news #funny #ai #music,3985520,199276,42103,58409,0.0752,-0.625,1
SM_101806,Instagram,image,Lifestyle,hi,US,2024-07-23 00:00:00,#funny #fyp #news #tech #ai,6677772,230268,14200,65132,0.0464,-0.072,1
SM_101807,TikTok,text,Lifestyle,es,India,2024-04-13 00:00:00,#fyp #music #trending #viral,1403448,116954,41299,58704,0.1546,-0.769,0
SM_101808,Instagram,text,Education,en,India,2024-07-06 00:00:00,#fyp #tech #music,8714575,348583,48119,89235,0.0558,0.346,1
SM_101809,YouTube Shorts,carousel,Entertainment,hi,US,2024-08-31 00:00:00,#fyp #ai #tech #funny,1574062,112433,37797,45808,0.1245,-0.054,0
SM_101810,Instagram,video,Lifestyle,en,UK,2024-02-05 00:00:00,#music #viral #trending,2044695,136313,38761,13778,0.0924,0.806,1
SM_101811,Instagram,video,Technology,ur,India,2024-05-03 00:00:00,#ai #fyp #funny,4650945,310063,28474,3846,0.0736,-0.318,1
SM_101812,Instagram,image,Entertainment,hi,India,2024-02-04 00:00:00,#funny #trending #fyp,2544090,424015,44257,98683,0.2229,0.857,1
SM_101813,X,video,Lifestyle,ur,India,2024-07-30 00:00:00,#music #trending #fyp #tech,4470662,319333,46433,16609,0.0855,0.182,1
SM_101814,X,carousel,Politics,fr,Brazil,2024-02-01 00:00:00,#tech #funny #fyp,2030756,78106,49868,87909,0.1063,-0.271,1
SM_101815,TikTok,image,Sports,fr,India,2024-07-06 00:00:00,#tech #viral #fyp,1130010,226002,21635,12179,0.2299,0.427,0
SM_101816,X,text,Politics,es,US,2024-11-10 00:00:00,#tech #fyp #music #trending,4408740,489860,46636,67360,0.137,-0.795,1
SM_101817,Instagram,video,Technology,ur,UK,2024-05-18 00:00:00,#viral #trending,3605615,277355,32317,24162,0.0926,-0.714,1
SM_101818,TikTok,carousel,Lifestyle,hi,India,2024-09-16 00:00:00,#fyp #viral #funny #news #trending,2480754,130566,1782,50375,0.0737,-0.361,1
SM_101819,YouTube Shorts,image,Entertainment,ur,Pakistan,2024-10-03 00:00:00,#funny #viral #tech #music #trending,6516045,241335,18166,7491,0.041,0.404,1
SM_101820,TikTok,image,Lifestyle,en,UK,2024-05-07 00:00:00,#music #viral,1475595,98373,17714,58646,0.1184,0.406,0
SM_101821,TikTok,text,Entertainment,fr,Pakistan,2024-01-04 00:00:00,#tech #trending #ai,7241652,402314,28911,70193,0.0692,-0.235,1
SM_101822,Instagram,image,Lifestyle,ur,UK,2024-03-07 00:00:00,#viral #trending #ai #funny,625452,52121,29097,1243,0.1318,-0.274,0
SM_101823,Instagram,text,Sports,hi,India,2024-12-11 00:00:00,#news #funny #music #viral,1530522,72882,31472,18303,0.0801,0.777,0
SM_101824,TikTok,carousel,Politics,fr,US,2024-02-10 00:00:00,#fyp #music #tech,7697445,366545,10977,10684,0.0504,0.447,1
SM_101825,YouTube Shorts,video,Education,en,US,2024-12-14 00:00:00,#funny #ai #trending,1479096,164344,18110,64341,0.1669,-0.941,0
SM_101826,TikTok,image,Politics,en,US,2024-06-08 00:00:00,#trending #fyp #news #tech #ai,4453643,261979,20599,76921,0.0807,0.091,1
SM_101827,X,text,Politics,en,India,2024-09-19 00:00:00,#music #ai #fyp #tech,2937480,209820,31026,58760,0.102,0.337,1
SM_101828,TikTok,video,Entertainment,hi,Brazil,2024-10-11 00:00:00,#viral #funny #news #fyp,7476416,467276,35015,54155,0.0744,0.743,1
SM_101829,Instagram,carousel,Politics,fr,India,2024-08-10 00:00:00,#funny #trending #viral #music #ai,6623240,254740,30941,78859,0.055,-0.465,1
SM_101830,YouTube Shorts,carousel,Politics,fr,US,2024-06-24 00:00:00,#ai #music #viral #fyp #trending,114312,10392,26846,28366,0.5739,-0.749,0
SM_101831,X,carousel,Education,hi,India,2024-12-23 00:00:00,#music #ai #fyp,368192,23012,36924,80772,0.3822,-0.505,0
SM_101832,YouTube Shorts,image,Lifestyle,es,US,2024-10-12 00:00:00,#fyp #news #trending #funny #ai,4125920,412592,31928,5535,0.1091,0.649,1
SM_101833,Instagram,image,Education,es,US,2024-09-14 00:00:00,#ai #news #funny #music #trending,11842038,455463,32568,36487,0.0443,-0.172,1
SM_101834,Instagram,carousel,Education,en,UK,2024-06-05 00:00:00,#viral #news,5221161,474651,26341,3642,0.0967,0.036,1
SM_101835,TikTok,video,Sports,es,Pakistan,2024-01-09 00:00:00,#funny #trending,2508737,228067,21503,70199,0.1275,0.842,1
SM_101836,Instagram,image,Lifestyle,es,Brazil,2024-12-18 00:00:00,#music #funny #ai,1974583,151891,24670,25033,0.1021,0.839,0
SM_101837,Instagram,image,Technology,fr,Pakistan,2024-04-23 00:00:00,#ai #fyp #news #music #funny,1289600,161200,45499,54647,0.2027,0.697,0
SM_101838,Instagram,carousel,Entertainment,es,Pakistan,2024-12-06 00:00:00,#fyp #trending #tech,966399,56847,45717,6274,0.1126,0.259,0
SM_101839,Instagram,text,Politics,en,UK,2024-10-10 00:00:00,#funny #trending #news,6395343,336597,28960,92092,0.0716,-0.671,1
SM_101840,Instagram,image,Technology,ur,UK,2024-10-31 00:00:00,#news #music,3448508,246322,17957,11540,0.08,0.328,1
SM_101841,X,video,Sports,es,UK,2024-03-05 00:00:00,#news #trending,9539440,476972,13339,28616,0.0544,0.355,1
SM_101842,TikTok,video,Entertainment,en,US,2024-06-09 00:00:00,#news #funny #fyp,1452700,58108,17745,99319,0.1206,0.163,0
SM_101843,YouTube Shorts,carousel,Lifestyle,ur,Brazil,2024-05-03 00:00:00,#news #trending,1752400,67400,6014,20843,0.0538,0.201,0
SM_101844,YouTube Shorts,carousel,Technology,ur,UK,2024-02-21 00:00:00,#funny #fyp #trending,2278633,99071,3375,38745,0.062,-0.507,1
SM_101845,YouTube Shorts,carousel,Lifestyle,hi,Brazil,2024-07-09 00:00:00,#funny #trending #ai,1463530,86090,41386,3651,0.0896,-0.468,0
SM_101846,YouTube Shorts,image,Lifestyle,es,Brazil,2024-03-01 00:00:00,#trending #viral,3185208,265434,48118,8790,0.1012,-0.173,1
SM_101847,X,carousel,Politics,en,India,2024-11-27 00:00:00,#viral #trending #fyp #music #funny,3498390,166590,46373,47086,0.0743,0.981,1
SM_101848,YouTube Shorts,text,Sports,hi,Pakistan,2024-11-24 00:00:00,#trending #tech,5078140,253907,27890,87422,0.0727,-0.113,1
SM_101849,TikTok,text,Sports,en,Pakistan,2024-04-01 00:00:00,#ai #funny #trending #music,4163019,198239,5486,23933,0.0547,0.098,1
SM_101850,YouTube Shorts,video,Education,ur,US,2024-11-11 00:00:00,#news #fyp #ai #tech #funny,1809300,90465,19937,38932,0.0825,-0.88,0
SM_101851,Instagram,text,Technology,hi,Brazil,2024-12-10 00:00:00,#music #ai #news,2551176,212598,18812,11768,0.0953,-0.371,1
SM_101852,TikTok,carousel,Entertainment,es,UK,2024-12-29 00:00:00,#funny #fyp #trending #ai #news,125120,15640,35681,70249,0.9716,-0.904,0
SM_101853,X,video,Technology,fr,Brazil,2024-04-05 00:00:00,#viral #tech,6743061,249743,19904,19788,0.0429,-0.208,1
SM_101854,YouTube Shorts,image,Technology,es,Brazil,2024-12-11 00:00:00,#tech #viral #trending #news #funny,5174640,258732,10155,85930,0.0686,-0.229,1
SM_101855,Instagram,video,Technology,es,UK,2024-10-09 00:00:00,#tech #fyp #viral #news,893684,47036,27755,8594,0.0933,0.01,0
SM_101856,Instagram,carousel,Entertainment,fr,UK,2024-01-05 00:00:00,#music #viral #funny #ai #tech,9209016,383709,24816,28075,0.0474,-0.884,1
SM_101857,X,video,Lifestyle,fr,UK,2024-08-19 00:00:00,#fyp #ai #tech #funny #music,8383813,289097,8188,20662,0.0379,-0.686,1
SM_101858,X,carousel,Lifestyle,fr,UK,2024-09-07 00:00:00,#funny #fyp #trending #music #viral,6898433,237877,36500,13704,0.0418,-0.463,1
SM_101859,TikTok,video,Entertainment,ur,India,2024-01-21 00:00:00,#ai #news #tech,12785836,456637,22947,33162,0.0401,-0.018,1
SM_101860,X,video,Education,es,Brazil,2024-09-23 00:00:00,#viral #funny #fyp #trending #news,9672768,403032,41568,33350,0.0494,0.105,1
SM_101861,Instagram,image,Technology,ur,US,2024-03-16 00:00:00,#funny #fyp #tech #viral,8610290,331165,36543,99280,0.0542,-0.462,1
SM_101862,TikTok,image,Technology,ur,UK,2024-04-14 00:00:00,#news #funny #tech #music #viral,4034085,175395,26124,68372,0.0669,-0.604,1
SM_101863,X,text,Technology,en,US,2024-09-27 00:00:00,#tech #trending #news,5305080,353672,39606,73890,0.0881,0.245,1
SM_101864,X,carousel,Sports,en,US,2024-04-23 00:00:00,#music #viral #fyp,8899176,342276,12067,75387,0.0483,0.208,1
SM_101865,TikTok,video,Entertainment,en,UK,2024-02-25 00:00:00,#news #viral #trending #funny,2974713,141653,33739,66426,0.0813,-0.934,1
SM_101866,X,text,Lifestyle,en,India,2024-09-25 00:00:00,#tech #trending #viral #ai,1150270,104570,28210,88888,0.1927,-0.875,0
SM_101867,TikTok,carousel,Entertainment,es,US,2024-03-15 00:00:00,#funny #viral #news #trending,3410688,142112,11263,24486,0.0521,-0.305,1
SM_101868,YouTube Shorts,carousel,Sports,hi,Brazil,2024-12-16 00:00:00,#viral #tech #ai #news,8282043,394383,20612,61598,0.0575,0.896,1
SM_101869,X,video,Entertainment,en,India,2024-10-22 00:00:00,#ai #music #fyp,4142118,243654,15192,3986,0.0635,0.076,1
SM_101870,X,image,Politics,en,Brazil,2024-11-15 00:00:00,#fyp #tech,13396266,496158,18613,67263,0.0434,-0.561,1
SM_101871,X,text,Lifestyle,es,India,2024-07-12 00:00:00,#fyp #tech #funny #viral #music,6075030,467310,17226,48507,0.0877,0.428,1
SM_101872,YouTube Shorts,image,Technology,ur,Brazil,2024-04-23 00:00:00,#music #tech #viral #trending,10952578,421253,49513,41832,0.0468,0.499,1
SM_101873,Instagram,carousel,Sports,ur,India,2024-03-29 00:00:00,#viral #music #news,2267122,103051,42775,86339,0.1024,-0.28,1
SM_101874,YouTube Shorts,image,Politics,fr,UK,2024-03-27 00:00:00,#viral #funny #fyp #news #music,2164830,216483,28759,43311,0.1333,-0.775,1
SM_101875,X,carousel,Technology,en,India,2024-01-20 00:00:00,#funny #trending #ai,6212220,310611,13206,2740,0.0526,0.673,1
SM_101876,X,carousel,Technology,en,Brazil,2024-09-07 00:00:00,#funny #music #news #ai #viral,6972976,435811,21173,32625,0.0702,-0.868,1
SM_101877,YouTube Shorts,carousel,Lifestyle,fr,Pakistan,2024-02-02 00:00:00,#fyp #ai #trending #funny,1131090,226218,17266,84791,0.2902,-0.223,0
SM_101878,TikTok,image,Entertainment,es,US,2024-10-21 00:00:00,#fyp #trending #news #tech,11780384,420728,16681,75380,0.0435,-0.177,1
SM_101879,X,text,Technology,en,Brazil,2024-07-18 00:00:00,#viral #tech #funny #fyp,7525938,358378,35459,98538,0.0654,0.926,1
SM_101880,YouTube Shorts,image,Technology,ur,Pakistan,2024-06-21 00:00:00,#ai #trending #news #viral,2363032,84394,2277,82887,0.0718,-0.98,1
SM_101881,X,image,Sports,ur,India,2024-06-03 00:00:00,#funny #trending #music #viral,6150291,212079,37315,83684,0.0542,-0.441,1
SM_101882,TikTok,text,Sports,fr,US,2024-08-05 00:00:00,#funny #tech #music #news,5459410,496310,38894,51429,0.1075,-0.587,1
SM_101883,TikTok,video,Entertainment,es,Brazil,2024-01-26 00:00:00,#news #funny #trending #tech #viral,4048748,368068,26000,5410,0.0987,-0.818,1
SM_101884,Instagram,text,Politics,ur,UK,2024-06-20 00:00:00,#tech #viral,4440128,261184,29828,7870,0.0673,0.494,1
SM_101885,YouTube Shorts,image,Entertainment,en,UK,2024-10-08 00:00:00,#funny #trending #fyp,4323030,288202,10771,19769,0.0737,0.474,1
SM_101886,TikTok,carousel,Sports,en,India,2024-04-11 00:00:00,#ai #news #tech,530840,26542,16417,25597,0.1291,0.352,0
SM_101887,Instagram,video,Entertainment,hi,US,2024-10-22 00:00:00,#viral #tech #fyp,2472064,154504,44629,15765,0.0869,0.471,1
SM_101888,TikTok,image,Sports,fr,US,2024-02-06 00:00:00,#trending #ai #fyp #music #news,2405754,267306,44650,7245,0.1327,0.109,1
SM_101889,TikTok,carousel,Entertainment,fr,India,2024-05-15 00:00:00,#viral #tech #ai,941611,85601,45002,16957,0.1567,0.851,0
SM_101890,TikTok,carousel,Sports,en,US,2024-05-26 00:00:00,#funny #news #ai #tech,3011370,200758,16714,81259,0.0992,-0.08,1
SM_101891,Instagram,carousel,Education,fr,Pakistan,2024-07-13 00:00:00,#ai #news #tech #trending #music,3566766,169846,34494,17734,0.0623,0.118,1
SM_101892,X,text,Politics,hi,US,2024-09-13 00:00:00,#fyp #tech #trending,5027360,386720,39714,59847,0.0967,-0.828,1
SM_101893,YouTube Shorts,video,Technology,es,India,2024-09-06 00:00:00,#ai #fyp #trending #music,2347220,234722,41157,27251,0.1291,-0.711,1
SM_101894,X,text,Politics,es,UK,2024-07-06 00:00:00,#funny #news #ai #music,5116392,213183,46417,43877,0.0593,-0.411,1
SM_101895,Instagram,carousel,Technology,es,UK,2024-11-26 00:00:00,#fyp #music #funny #tech #trending,2945196,163622,18902,73705,0.087,-0.43,1
SM_101896,Instagram,image,Lifestyle,es,Pakistan,2024-07-26 00:00:00,#funny #tech #viral #news,511904,63988,13755,61294,0.2716,0.91,0
SM_101897,X,image,Sports,hi,Pakistan,2024-07-28 00:00:00,#music #tech #fyp,4896824,168856,23189,33366,0.046,-0.193,1
SM_101898,TikTok,text,Politics,fr,Pakistan,2024-02-11 00:00:00,#music #fyp #ai #trending,2768328,346041,44937,93956,0.1752,0.637,1
SM_101899,TikTok,carousel,Education,hi,India,2024-01-12 00:00:00,#tech #trending,12987432,481016,49873,79333,0.047,-0.16,1
SM_101900,TikTok,text,Entertainment,ur,UK,2024-11-13 00:00:00,#funny #news,2130050,426010,24235,22996,0.2222,-0.843,1
SM_101901,X,carousel,Entertainment,en,US,2024-11-23 00:00:00,#music #news,2791820,139591,47957,33838,0.0793,0.651,1
SM_101902,Instagram,video,Politics,ur,UK,2024-10-23 00:00:00,#tech #trending #news #viral,3695172,307931,34136,37277,0.1027,0.138,1
SM_101903,TikTok,image,Politics,en,Pakistan,2024-09-30 00:00:00,#news #fyp #trending #ai,201666,10614,47461,7234,0.3238,0.748,0
SM_101904,Instagram,video,Education,en,India,2024-06-13 00:00:00,#music #ai,8134653,478509,45014,6257,0.0651,-0.902,1
SM_101905,YouTube Shorts,video,Politics,es,India,2024-12-11 00:00:00,#news #funny #ai,2756073,95037,41553,72091,0.0757,-0.092,1
SM_101906,Instagram,carousel,Sports,es,India,2024-08-24 00:00:00,#news #music #tech #viral #funny,2620045,113915,24391,70383,0.0797,0.709,1
SM_101907,TikTok,video,Technology,fr,UK,2024-03-15 00:00:00,#news #funny #trending #ai #tech,7551378,419521,25575,30256,0.0629,-0.942,1
SM_101908,TikTok,video,Entertainment,es,Pakistan,2024-09-07 00:00:00,#news #music #tech,3339444,278287,45537,65937,0.1167,0.067,1
SM_101909,Instagram,video,Entertainment,es,India,2024-04-05 00:00:00,#news #music #trending #ai,5163300,344220,24411,1876,0.0718,0.04,1
SM_101910,TikTok,image,Technology,fr,US,2024-10-19 00:00:00,#fyp #tech #news #ai #music,7201035,480069,12494,1354,0.0686,0.637,1
SM_101911,YouTube Shorts,image,Sports,en,India,2024-08-29 00:00:00,#tech #trending,4154025,276935,4316,48076,0.0793,-0.609,1
SM_101912,Instagram,carousel,Sports,fr,US,2024-09-26 00:00:00,#news #ai #trending,3043566,338174,26877,41709,0.1336,-0.927,1
SM_101913,TikTok,carousel,Lifestyle,es,Pakistan,2024-04-14 00:00:00,#music #ai #fyp #tech #trending,4887932,174569,37914,21353,0.0478,0.18,1
SM_101914,Instagram,text,Lifestyle,ur,India,2024-09-06 00:00:00,#music #trending #funny,9401342,408754,23390,45000,0.0508,-0.389,1
SM_101915,YouTube Shorts,text,Lifestyle,ur,US,2024-07-08 00:00:00,#ai #tech #funny #viral,9663082,371657,41217,54214,0.0483,0.559,1
SM_101916,YouTube Shorts,video,Education,fr,US,2024-07-11 00:00:00,#viral #ai #funny,2779424,347428,5440,8494,0.13,-0.428,1
SM_101917,Instagram,video,Entertainment,hi,UK,2024-09-22 00:00:00,#news #funny #trending #music,3956862,282633,31503,63756,0.0955,0.487,1
SM_101918,YouTube Shorts,image,Technology,fr,US,2024-12-05 00:00:00,#trending #news,28370,5674,38184,1588,1.6019,0.86,0
SM_101919,TikTok,image,Entertainment,es,UK,2024-02-19 00:00:00,#news #funny,6117020,470540,4414,71320,0.0893,0.814,1
SM_101920,X,carousel,Lifestyle,hi,US,2024-08-01 00:00:00,#tech #viral,2309532,384922,12046,23228,0.1819,0.513,1
SM_101921,X,carousel,Entertainment,fr,US,2024-03-07 00:00:00,#funny #ai #music #trending,8081192,288614,29487,11587,0.0408,-0.465,1
SM_101922,YouTube Shorts,carousel,Technology,fr,Pakistan,2024-09-26 00:00:00,#fyp #ai #viral,4585532,327538,13937,29300,0.0809,-0.621,1
SM_101923,X,text,Technology,ur,UK,2024-01-23 00:00:00,#news #viral #trending,1229492,111772,9782,11250,0.108,-0.604,0
SM_101924,TikTok,carousel,Sports,fr,UK,2024-03-31 00:00:00,#funny #fyp #viral #music,4033484,144053,9592,93801,0.0613,-0.142,1
SM_101925,YouTube Shorts,image,Sports,fr,Pakistan,2024-01-24 00:00:00,#news #ai #trending,5296093,481463,42031,7834,0.1003,-0.359,1
SM_101926,X,image,Lifestyle,ur,US,2024-11-21 00:00:00,#ai #tech #viral #fyp,10920812,390029,15759,78114,0.0443,-0.116,1
SM_101927,X,image,Entertainment,fr,Brazil,2024-05-19 00:00:00,#fyp #viral #tech,4533543,167909,31896,24125,0.0494,-0.388,1
SM_101928,Instagram,video,Politics,en,India,2024-10-20 00:00:00,#fyp #tech #news #viral #funny,8637530,392615,31120,85396,0.0589,0.585,1
SM_101929,TikTok,text,Sports,en,Brazil,2024-02-21 00:00:00,#ai #viral #fyp #tech,7068114,392673,869,12056,0.0574,0.747,1
SM_101930,Instagram,text,Education,ur,Pakistan,2024-02-24 00:00:00,#fyp #tech #viral #funny,2095578,77614,24604,35772,0.0658,0.717,1
SM_101931,TikTok,video,Technology,hi,Pakistan,2024-11-20 00:00:00,#ai #music #funny #tech,9991580,499579,44753,29378,0.0574,-0.478,1
SM_101932,YouTube Shorts,video,Sports,ur,Brazil,2024-07-17 00:00:00,#funny #music #fyp,906108,129444,11765,99251,0.2654,-0.381,0
SM_101933,X,image,Sports,ur,Brazil,2024-06-27 00:00:00,#tech #funny #music #trending,4453072,171272,4949,48826,0.0505,-0.255,1
SM_101934,TikTok,video,Politics,fr,Pakistan,2024-05-11 00:00:00,#viral #tech,1519602,108543,34081,55284,0.1302,0.58,0
SM_101935,YouTube Shorts,carousel,Entertainment,es,Brazil,2024-06-29 00:00:00,#fyp #trending,444206,31729,37584,22959,0.2077,0.606,0
